favorite_count,in_reply_to_status_id,in_reply_to_user_id,place,retweet_count,retweeted,tweet_id
97,,,,32,False,666268910803644416
13730,,,,6126,False,666104133288665088
73,,,,11,False,666102155909144576
143,,,,63,False,666099513787052032
155,,,,68,False,666094000022159362
105,,,,42,False,666082916733198337
305,,,,149,False,666073100786774016
137,,,,54,False,666071193221509120
454,,,,201,False,666063827256086533
107,,,,55,False,666058600524156928
274,,,,131,False,666057090499244032
415,,,,224,False,666055525042405380
1159,,,,800,False,666051853826850816
126,,,,55,False,666050758794694657
100,,,,41,False,666049248165822465
279,,,,135,False,666044226329800704
118,,,,43,False,666033412701032449
122,,,,45,False,666029285002620928
2475,,,,478,False,666020888022790149
